1,-3.0902633956187846,0.775966819826826,-3.666358927323195
2,3.1769038119372537,-0.6792430660078266,3.6723637871272823
3,-0.6037502359396396,0.5886926093088378,-2.330780256005482
4,1.9088060225308412,-0.26279875917935475,2.4139954157486754
5,1.595569876659001,-0.23814214703091868,2.1253629912294616
6,-3.35336932233688,0.7523997468743143,-3.7850010270822065
7,0.09518368455263276,0.9405215892403431,-1.1958627108568125
8,-2.7314892525349306,0.7229169336182549,-3.713172930631449
9,-3.0677538880255564,0.5733821428253236,-3.7554525414188267
10,0.40951404294437693,-1.481163581497631,3.0871381752693647
